,CODE_INSEE,TX_ARSAS
0,01004,4.060428092162355
1,01033,0.0
2,01053,4.969393294500455
3,01173,1.7173269232335593
4,01283,4.533266969199781
5,02168,7.152001519013942
6,02173,9.973981159866616
7,02408,9.754092004526816
8,02691,10.324269446804092
9,02722,7.641061476470905
10,02738,8.893321135512798
11,02810,4.194558638443664
12,03095,6.003364817355881
13,03185,8.765096256701705
14,03190,7.33531412595541
15,03310,11.27522764322588
16,03321,3.53810069213882
17,04070,6.105017461442791
18,04112,6.299458774717313
19,05023,3.0548423533767397
20,05061,4.006668591080896
21,06004,3.0689632208119084
22,06012,1.643807232166995
23,06027,2.89634993738107
24,06029,4.6092118010621554
25,06030,3.5059893889751033
26,06033,2.0671943607083
27,06069,2.6974103044567945
28,06079,3.0690696350004596
29,06083,2.87657806990798
30,06084,1.7723055832209536
31,06085,2.2102380228337193
32,06088,4.390248585059415
33,06104,1.867515481693905
34,06123,2.2313548872704767
35,06149,2.8889341281207876
36,06152,1.2939828109930636
37,06155,4.576454101374362
38,06157,2.491289650128985
39,06161,2.407749244053368
40,07010,5.885323395825935
41,07019,7.134076190701793
42,07102,1.299660643673576
43,07324,3.2882901955026216
44,08105,10.870242779035662
45,08409,12.750806689874853
46,09225,9.408347957733081
47,10081,9.330100799147777
48,10323,9.648597748485516
49,10333,4.392814403823986
50,10362,5.277984000208915
51,10387,8.157055074922777
52,11069,9.545841294749922
53,11076,6.559494196830458
54,11203,8.98589772228069
55,11206,7.931306058942132
56,11262,7.681262275784142
57,12145,4.144356407747994
58,12176,2.4229524855259434
59,12202,3.2867376675884645
60,12300,5.079833881644631
61,13001,3.2183826748921818
62,13002,2.0698487480390644
63,13004,6.6141117403198235
64,13005,3.906486257437309
65,13007,2.1597650468757603
66,13014,4.429707016255493
67,13015,1.5708915059309714
68,13026,3.963621217758865
69,13027,3.560670815536083
70,13028,5.005199951885469
71,13039,3.1848980695234967
72,13041,3.8870343812058064
73,13047,4.055935529944649
74,13054,5.160988583970909
75,13056,5.500263633596917
76,13063,4.930888835684035
77,13071,2.675664750304673
78,13075,2.7349432507798963
79,13077,9.407769698549949
80,13081,2.5810743460744976
81,13097,2.7731808844737373
82,13100,3.662148952498928
83,13103,3.8973188006045585
84,13106,4.820589852111619
85,13108,6.106431513736782
86,13110,2.728488670856995
87,13117,3.303384390803136
88,13201,13.560338680647474
89,13202,11.75775216960595
90,13203,15.675738098714964
91,13204,7.964489317223829
92,13205,6.671817114884712
93,13206,6.228134827580317
94,13207,4.611084635695968
95,13208,3.734647882608897
96,13209,4.1300204741922855
97,13210,6.7466680407009445
98,13211,6.130316604789254
99,13212,3.9194067133614867
100,13213,9.183232700838625
101,13214,13.729533422326334
102,13215,14.5417134722961
103,13216,9.371633930899485
104,14047,4.363301592555341
105,14118,5.554177930207604
106,14327,4.534446838456439
107,14341,3.3581713061669376
108,14366,8.138709883406154
109,14762,3.4902741807590405
110,15014,4.932865998099254
111,16015,10.529075370257438
112,16102,6.979130530017979
113,17299,7.72108077521301
114,17300,6.339724513992967
115,17306,6.590897139618233
116,17415,6.983263357356415
117,18033,6.987060909560334
118,18197,7.712429869884143
119,18279,9.594116876392667
120,19031,3.883229216472814
121,19272,3.820121123663658
122,21054,2.8961397495321815
123,21166,6.309584110663664
124,21171,2.2074761206758606
125,21231,3.606066828252927
126,21617,4.8460167290301035
127,22050,4.796696485492954
128,22093,0.0
129,22113,4.456472307089915
130,22187,2.8557977680963003
131,22215,4.026464695799002
132,22278,6.798028916509036
133,23096,6.07569396029662
134,24037,8.373535448703679
135,24053,2.2022085827513034
136,24322,8.14682471939985
137,25031,7.542202188660626
138,25056,4.3495223145204305
139,25388,6.308865859284062
140,25462,2.5357557875882715
141,25580,4.823684425247392
142,26057,4.674967151754241
143,26058,4.722766714088388
144,26198,5.3730026365497965
145,26235,4.197787068986228
146,26281,5.669625034512308
147,26362,5.888767814390086
148,27056,7.389142640967697
149,27229,7.353969030454964
150,27284,5.661726154823848
151,27375,6.291525738751375
152,27467,7.491587642632798
153,27681,5.744109390174825
154,27701,6.40096338825533
155,28085,4.137083891937296
156,28088,5.929562298468461
157,28134,8.258841032229947
158,28218,6.232105440671448
159,28229,5.746539421908026
160,28280,5.710189615490817
161,28404,4.794256122520057
162,29019,4.781656745657268
163,29039,3.7318804256200315
164,29046,5.015426528894619
165,29075,1.3150051763887198
166,29103,2.053677930501203
167,29151,7.587136157632278
168,29189,1.4881897870237353
169,29212,1.449938282882797
170,29232,3.9808521782557427
171,29233,3.0174611216880916
172,29235,1.781447941420517
173,2A004,2.3314299038809563
174,2A247,2.6610246429290902
175,2B033,4.257215720430672
176,30007,12.359076589014117
177,30028,8.86942877911521
178,30032,9.127950672687161
179,30189,9.732310564962743
180,30202,7.509774362235336
181,30258,6.842081139284654
182,30341,5.765464013958006
183,30351,3.3877440590745653
184,31044,2.489194820933669
185,31069,3.292832654938392
186,31113,2.690765639305053
187,31149,3.7202458290295155
188,31157,4.156126722115867
189,31187,2.1393435665143476
190,31395,4.868444100604376
191,31424,2.6686855022549194
192,31446,3.708947666702527
193,31483,9.438595136165452
194,31488,2.472900322359715
195,31506,2.5048720459984537
196,31555,4.665684261194344
197,31557,2.94464177843982
198,31561,2.095009030419652
199,32013,5.608575359118528
200,33003,6.150210481427562
201,33005,2.5744410184610578
202,33009,5.409762369494009
203,33039,4.172111182759963
204,33051,2.3390311895817804
205,33056,3.2073318578878873
206,33063,4.625755740761435
207,33069,3.325516305151076
208,33075,2.669850470015033
209,33119,7.7513002638901725
210,33122,1.4533688278268766
211,33162,4.34817369970417
212,33167,6.343399680682083
213,33192,2.979405965025417
214,33199,2.822666725843956
215,33200,2.6417171161254815
216,33243,7.156450719711666
217,33249,6.05666195077671
218,33281,3.0331826691112713
219,33318,3.0977697197292384
220,33366,3.9665000386507443
221,33449,2.002017436805066
222,33522,2.880448619243474
223,33529,3.4864823263214633
224,33550,3.5010342294676726
225,34003,9.033215373579734
226,34032,11.196239186646642
227,34057,3.3296354990004544
228,34108,4.313629329878233
229,34123,3.5474716117984544
230,34129,2.5170681646194493
231,34145,6.187764473154133
232,34154,3.3548187756925545
233,34157,4.754694561391336
234,34172,5.575114630566664
235,34301,7.6687918731834674
236,35024,1.5071843491994867
237,35047,1.7379099456709755
238,35051,1.0817785984377146
239,35055,2.2426229984963366
240,35093,2.983218021090088
241,35115,4.564097999215753
242,35210,1.3307786269825788
243,35238,4.291647264682919
244,35281,3.3124060945797305
245,35288,3.074842498039888
246,35360,2.4302162346832374
247,36044,6.618436339145976
248,36088,5.520845370220737
249,37003,3.83272159772651
250,37050,3.10704266377542
251,37109,1.4193098473389232
252,37122,5.452729952741227
253,37156,2.4391841319007517
254,37195,4.7921721664091095
255,37208,1.78338983286
256,37214,2.2240963344759597
257,37233,5.020664306806887
258,37261,4.852479795963249
259,38053,4.919811172930971
260,38151,6.6467800626986495
261,38158,2.8983036983139923
262,38169,4.7405375985999045
263,38185,4.481091043328248
264,38193,3.9132133787010464
265,38229,1.6693906620588328
266,38317,4.610179111029368
267,38382,2.4617914074831257
268,38421,3.2883322606954133
269,38474,1.5474257896050951
270,38485,2.4835777640005836
271,38544,5.934942237865296
272,38553,5.100264913885329
273,38563,4.302556350333471
274,39198,5.070902873493402
275,39300,5.098723893169453
276,39478,3.4926614296765925
277,40046,3.548920507969396
278,40088,8.599047937969024
279,40192,4.318386600060407
280,40279,4.19128408131858
281,40312,2.618289927375592
282,41018,6.931445830974364
283,41194,3.171740158894165
284,41269,4.7294039658245595
285,42044,5.872186297748676
286,42095,5.947275773992387
287,42147,2.7031037715182595
288,42184,2.390092296806503
289,42186,5.332183976413755
290,42187,7.342535495190411
291,42189,2.313076655372365
292,42207,4.746482086302354
293,42218,6.459927965816963
294,42279,1.2190053729085726
295,43157,5.407793633645638
296,44003,0.0
297,44020,3.1804297912643062
298,44026,1.3089078186407086
299,44035,1.7191331083592536
300,44036,5.3326867966983755
301,44047,2.200338284291475
302,44055,3.377604194369303
303,44069,1.904604780679482
304,44109,4.153393423901588
305,44114,3.391330195220415
306,44129,1.9851597446518907
307,44131,2.9421093545997303
308,44132,2.8927886691125266
309,44143,4.25683721429011
310,44154,2.326760697043161
311,44162,4.432717664858049
312,44172,2.2234200138543114
313,44184,5.488692596168441
314,44190,2.48858746287632
315,44215,1.5628668250007087
316,45004,4.115874959146259
317,45068,8.53063990814972
318,45075,2.2610076565044994
319,45147,3.936482541057565
320,45155,6.280431938837042
321,45208,13.104218167558304
322,45232,1.92812643198645
323,45234,4.61773511240669
324,45284,3.9601283452585707
325,45285,4.86848327004374
326,45302,3.010651770536288
327,46042,6.721761957367941
328,47001,7.572972818366614
329,47157,6.95805224350638
330,47323,7.947883437145096
331,48095,2.5933949807726364
332,49007,4.664611527850762
333,49015,2.932590050885483
334,49018,2.658219958981772
335,49023,1.2106362194315459
336,49050,1.0090728474976147
337,49069,0.8934628724645125
338,49092,1.4078188726911485
339,49099,3.3120078225940395
340,49125,2.288928664909621
341,49218,1.2254393842315265
342,49244,1.2341441025319204
343,49246,2.9625543107148875
344,49301,0.8900172869086937
345,49307,1.0353168852936754
346,49328,6.918906235134564
347,49331,2.4992398236748956
348,49353,2.5661453909657035
349,50041,1.3341263193472752
350,50129,3.761324049750423
351,50218,3.833672745655635
352,50502,4.807634574013041
353,51108,5.8023022333371514
354,51230,5.2946588366320935
355,51454,5.9152205108578135
356,51573,1.9483879271485105
357,51649,7.791720422480747
358,52121,5.753676427072462
359,52448,7.916521550659499
360,53062,0.0
361,53130,4.026926851314543
362,53147,3.5306013925583533
363,54304,6.229735697668212
364,54323,7.526057122337088
365,54329,8.24974380355108
366,54395,6.118812821545492
367,54431,5.691788320294076
368,54528,6.699278312813266
369,54547,5.90533913600397
370,54578,2.7392458676863973
371,55029,4.388448220305779
372,55545,9.474824298200069
373,56007,4.804202122205328
374,56078,1.8287318870398552
375,56083,4.253123130994916
376,56098,5.002622916267106
377,56121,6.25848243606115
378,56162,2.116748371959583
379,56178,3.8093701616947153
380,56206,2.099354780863279
381,56260,4.251800359480869
382,57019,3.228723626878542
383,57160,6.243838383405484
384,57206,5.646809073932369
385,57221,4.957616031116823
386,57227,11.143648891140948
387,57240,8.397132014538142
388,57306,4.982209599095482
389,57433,3.7738353745701425
390,57463,5.758780824954005
391,57480,5.606014528481987
392,57591,4.150886959139158
393,57606,5.781215509107236
394,57630,5.5226613659476165
395,57631,7.710597989040526
396,57660,7.005847149485586
397,57672,4.223148994781606
398,57751,8.830875222461877
399,57757,3.9742278284703056
400,58086,6.140132391540655
401,58194,7.937551624386144
402,59008,9.273036037230135
403,59009,3.768008760821573
404,59011,3.1670345148818466
405,59014,11.351117592735893
406,59017,8.114066803671397
407,59043,2.9210257962736614
408,59112,10.816354237825433
409,59122,9.143036708495247
410,59139,11.050047586079033
411,59152,3.9006350079470042
412,59155,5.417712896763012
413,59163,5.599723340647275
414,59172,15.88971977467501
415,59178,10.770690801012542
416,59179,8.646384253816986
417,59183,7.87956224433415
418,59220,5.06260396008559
419,59249,14.290131975704282
420,59271,8.723217469634987
421,59273,4.054019229943692
422,59279,4.391839758598619
423,59286,5.1653926102802945
424,59291,14.009214325989056
425,59295,4.044645411934486
426,59299,6.226778592388882
427,59324,13.0162002688529
428,59328,2.967785342231342
429,59350,6.203290352719952
430,59360,5.8501064013645
431,59367,4.356093046320811
432,59368,4.314322705416591
433,59378,3.0973395422749546
434,59383,8.579502029443796
435,59386,3.5565346153633257
436,59392,13.099008573463397
437,59410,6.163894690773738
438,59421,2.252244549084296
439,59426,1.610186134344792
440,59491,10.10214264114777
441,59507,5.773659356109002
442,59508,2.073516996007585
443,59512,16.283882251548388
444,59526,6.018728840955849
445,59527,3.1464006381030134
446,59544,5.314604455418299
447,59560,5.837124333738554
448,59569,9.156199211151383
449,59574,7.462276790535329
450,59599,10.108487332386447
451,59606,8.7970896289633
452,59616,7.81939461269918
453,59636,1.993337979410985
454,59646,2.9909850418699087
455,59648,5.970140861920749
456,59650,7.072769517781555
457,60057,8.2941095428106
458,60141,2.021174543544764
459,60157,4.097222249296947
460,60159,5.64707257457744
461,60175,9.219441523301484
462,60176,1.9912603795232786
463,60395,4.69073628339752
464,60414,8.371482375569062
465,60463,7.7387176448806345
466,60471,8.839702357110035
467,60509,5.510192661060072
468,60612,2.418722727720222
469,61001,8.573273433536476
470,61006,8.590999778447673
471,61169,8.158768031230428
472,62041,7.574116351329462
473,62048,11.867134816661894
474,62065,9.642351889311449
475,62108,6.539809616999112
476,62119,10.383910445113113
477,62160,11.080509784238822
478,62178,10.197669541744919
479,62186,8.078700447608531
480,62193,10.075990211695492
481,62215,5.996590204388871
482,62250,6.057266080136208
483,62318,5.781707007891771
484,62413,8.691256834077397
485,62427,8.943175382542615
486,62498,12.183229133055146
487,62510,10.079774848838644
488,62516,8.219077009545783
489,62525,6.939970729268366
490,62548,3.8164167016093082
491,62570,8.481258232246455
492,62587,7.2967752678018885
493,62617,7.138745960469967
494,62643,5.5510443976365265
495,62758,5.857679447178946
496,62765,12.106563074809143
497,63032,3.0102797778004833
498,63075,2.8801698538228098
499,63113,5.689341149442329
500,63124,3.1028483116205803
501,63164,3.3793789543127324
502,63178,4.910445886494628
503,63284,2.2187159416696325
504,63300,4.837284871396545
505,63430,8.448811978917465
506,64024,3.077611124541604
507,64102,4.577710835569071
508,64122,4.604434560390145
509,64129,4.810974724821518
510,64260,3.276190634842728
511,64348,3.125695803258703
512,64422,5.57261734068547
513,64430,4.593646657037176
514,64445,6.393452853837236
515,64483,4.3837958151238805
516,65286,5.612339373229649
517,65440,7.72496419135397
518,66008,7.0070203255467405
519,66037,9.453911484667898
520,66136,11.670548730822938
521,66171,7.488000753522653
522,66172,4.11707139622108
523,67043,7.6757172110633025
524,67046,4.206712152169543
525,67130,3.013596249592783
526,67180,3.257656290362327
527,67204,4.2295439742794585
528,67218,2.2922896068157415
529,67267,2.654086974974283
530,67348,1.9435083244690354
531,67365,4.219788770585892
532,67437,4.06870104134426
533,67447,7.307163438376701
534,67462,3.7644195332541854
535,67482,5.320600417044859
536,68063,1.971746290971602
537,68066,4.170551855958106
538,68112,4.526204171372934
539,68154,3.725025952877696
540,68166,2.7300441088704113
541,68224,8.487190762090663
542,68271,2.487658353524691
543,68278,1.9016713734694428
544,68297,4.00990372157041
545,68375,2.3826746126947485
546,68376,3.8444028237699372
547,69019,0.0
548,69027,2.1304685859765913
549,69029,3.713700062512653
550,69034,3.1864734507126493
551,69069,1.7892563738162857
552,69081,2.2450696391069322
553,69089,1.8855242297365855
554,69091,6.962238371984573
555,69149,2.8626137841722366
556,69152,5.827061407103613
557,69199,8.538160138459787
558,69202,2.076282064823036
559,69204,2.458667096327252
560,69243,5.707357288557786
561,69244,2.2866315914521342
562,69256,8.276731530991764
563,69259,8.828474080147078
564,69264,6.32313266537434
565,69266,5.259412753012362
566,69273,1.5681868764262115
567,69275,4.52627115583395
568,69277,0.8806604422421753
569,69282,2.7328559188596193
570,69283,2.170437407830056
571,69286,6.3456494918728845
572,69290,4.512216662268466
573,69381,4.092177098564952
574,69382,2.2342077683111317
575,69383,3.3486977797597004
576,69384,3.236806024751292
577,69385,3.18339125569309
578,69386,2.4667768675115416
579,69387,3.450871038338008
580,69388,4.569095173847109
581,69389,4.436232063702246
582,70285,0.0
583,70550,6.7214476012022555
584,71014,4.8573925367163495
585,71076,5.081780972210103
586,71153,4.570293161459429
587,71270,4.861659659520204
588,71306,6.261707277604494
589,72003,7.005295330264507
590,72154,3.237272257438919
591,72181,5.4101993286448105
592,72264,4.118815612893557
593,73008,2.7301701682332773
594,73011,3.7047735228327516
595,73065,4.3937691921740765
596,73179,1.2779182531070663
597,74010,1.6922089076201792
598,74012,4.221870747771661
599,74042,1.8319363172599166
600,74081,3.26963837791761
601,74133,3.881920368416166
602,74208,1.2714464149783902
603,74224,1.5363341225111715
604,74225,1.8520357372517806
605,74243,2.449100798826124
606,74256,1.0326399475424926
607,74281,3.182003574986881
608,75101,2.3833063588482943
609,75102,3.0308718976837454
610,75103,2.8594144117439506
611,75104,3.028875144307216
612,75105,2.2217715194592964
613,75106,2.033837610529763
614,75107,2.053572977347811
615,75108,2.1669664337469126
616,75109,2.7557781260021352
617,75110,4.113227612059692
618,75111,3.9390880838403244
619,75112,3.2269216842233064
620,75113,4.008481963053788
621,75114,3.135139895578472
622,75115,2.7499937138706083
623,75116,2.3418477326173637
624,75117,3.309770666686309
625,75118,4.893473407697883
626,75119,5.370139492159037
627,75120,5.0874762385919166
628,76057,4.294211731927073
629,76108,1.9043526400369617
630,76114,8.559783902638458
631,76157,7.500510176119496
632,76165,7.960646349641391
633,76216,8.04301353486318
634,76217,10.591480939581876
635,76231,13.527047373763908
636,76259,7.1633417901605405
637,76322,4.357144133179541
638,76351,8.103223368059346
639,76410,7.997708571585044
640,76447,3.7573894593050383
641,76451,2.4902760019241317
642,76484,6.525722286235045
643,76498,6.022498737624077
644,76540,5.833278142244299
645,76575,5.040680969599222
646,76681,6.2658760040953245
647,76758,4.3706846934775525
648,77014,3.804208475737124
649,77053,2.6397443359950765
650,77058,2.0094181566787586
651,77083,2.855049590100577
652,77108,3.684146280209527
653,77118,1.7687177915276768
654,77122,2.6509569522269723
655,77131,4.8338073956104655
656,77152,6.3618188132027145
657,77186,3.0795071023561866
658,77243,3.0332723878647254
659,77251,2.164279595348057
660,77258,2.7120273241108075
661,77284,4.910814468408521
662,77285,5.793518159775404
663,77288,7.238497111921046
664,77294,3.0084802639167054
665,77296,3.5326877190014927
666,77305,9.281059907906474
667,77307,0.0
668,77316,1.9972584570676029
669,77333,5.883331908558276
670,77337,3.7664878840653975
671,77350,1.9040943436081974
672,77373,2.3341301043699163
673,77379,3.7301514903540034
674,77390,2.3631548525646404
675,77407,2.4019599724817544
676,77445,3.2608875068727214
677,77468,3.736989409447875
678,77479,2.6921353048018353
679,77487,1.9551815510900215
680,77514,3.8050813987173693
681,78005,3.1994733299981903
682,78015,1.8630413675597746
683,78029,2.7239666221991263
684,78073,1.19774301783685
685,78123,3.1746056923488633
686,78124,1.9385195088729883
687,78126,1.7658838345749046
688,78138,2.2461616355582246
689,78146,1.5765834875576332
690,78158,0.0
691,78165,1.9388465042728107
692,78172,3.1505477612816786
693,78190,1.1609397779527804
694,78208,2.126858252030238
695,78242,2.3114267889917084
696,78297,2.298614797151161
697,78311,2.170512818025073
698,78335,4.871438251349354
699,78358,1.4366795248223008
700,78361,7.600803931604048
701,78362,4.28290418170094
702,78372,1.4731194717429226
703,78383,1.2854154111486722
704,78418,1.6255086444435907
705,78423,1.525897590736864
706,78440,6.1103666625861015
707,78481,2.0135377849722644
708,78490,2.358390176296707
709,78498,3.2478273493932166
710,78517,1.5474923111135368
711,78545,2.138951355707903
712,78551,0.0
713,78586,3.3979755258234206
714,78621,4.550933230093175
715,78624,1.960881026689866
716,78640,1.1737088788160317
717,78642,2.048909305742386
718,78646,1.5997469455552125
719,78650,1.3523958225583796
720,78686,1.1454359022942375
721,78688,1.0614667696014155
722,79049,2.8358314624825396
723,79191,4.960999188612133
724,79202,4.54833610032134
725,79329,0.0
726,80001,9.863540609343648
727,80016,7.132364096010972
728,80021,6.858135349542323
729,81004,5.212956115655496
730,81065,6.8331217841506575
731,81099,5.216395242299925
732,81105,6.822024200471094
733,81140,3.9245188616047955
734,81163,8.453233147820635
735,82033,5.019555834521023
736,82112,4.759517256277119
737,82121,5.67439050622132
738,83023,7.228350677952211
739,83042,3.3965856530315577
740,83047,2.6602201531567724
741,83049,4.041205459745934
742,83050,6.325365835006387
743,83061,5.49533670627235
744,83062,4.214205058165624
745,83069,4.400020077514171
746,83073,5.72867427121462
747,83090,4.39428934076247
748,83098,3.8390276875588834
749,83107,3.2818059472411574
750,83112,3.2077366281260735
751,83115,3.494836729232372
752,83116,3.1362800168087284
753,83118,5.069494024891438
754,83123,4.2577060496192995
755,83126,6.274785398518364
756,83129,4.472802716809248
757,83130,4.31879482889531
758,83137,7.378039132216722
759,83144,2.9715548737291764
760,83148,5.615121976006916
761,84003,5.952820502677613
762,84007,8.939466538388611
763,84019,6.212762374327054
764,84031,6.370581118126729
765,84035,4.808214507969183
766,84054,3.5730097443043896
767,84080,2.731355627216721
768,84087,5.938140198428843
769,84088,2.9276871678518304
770,84089,4.497295611970804
771,84092,5.194023007617667
772,84129,5.885942288216218
773,84141,2.8456302145137813
774,85047,1.831239393124711
775,85092,5.130481683124308
776,85109,1.3050970881914714
777,85146,0.0
778,85191,3.6520836557780356
779,85194,0.0
780,85226,2.3401276513591283
781,86066,8.600153825748794
782,86194,6.961764513867299
783,87085,5.991138959027629
784,87114,1.7732481897148462
785,87154,4.474652425725145
786,88160,9.025888996798074
787,88413,9.665980204929884
788,89024,7.123946100736267
789,89206,10.368918990344996
790,89387,7.967778090410035
791,90010,7.430232384018163
792,91021,4.482840306852353
793,91027,4.420640577986343
794,91103,3.145665355344529
795,91114,2.509951416462911
796,91161,2.681870960114368
797,91174,6.143492807015092
798,91200,3.3770387734255065
799,91201,3.0840267646312647
800,91215,4.699212087630221
801,91216,1.8013263356840004
802,91223,3.4706260219010394
803,91228,0.0
804,91272,0.7786584140471697
805,91286,7.515655710183513
806,91312,1.931327612644542
807,91326,3.2602737982615024
808,91345,3.3642075753510277
809,91377,2.805869725955956
810,91386,1.8395746748689823
811,91421,3.534319486149906
812,91432,2.312196719037178
813,91434,3.026040082915795
814,91471,1.1926248697236872
815,91477,1.9655353623346516
816,91521,4.223872372367148
817,91549,3.41479816410285
818,91570,3.4828380744517107
819,91573,0.0
820,91589,2.907799861018229
821,91645,1.7146875512220074
822,91657,4.342987688631653
823,91661,1.2881255552265325
824,91687,4.391569642309749
825,91691,1.9415123058840804
826,91692,4.248741064698459
827,92002,2.0704844879469775
828,92004,3.431629966201332
829,92007,4.713121832258717
830,92009,2.465148792053893
831,92012,2.0312766588946247
832,92014,1.866357277969732
833,92019,2.9293928729026555
834,92020,2.006152180808386
835,92022,1.7874819196475686
836,92023,2.8802802339843905
837,92024,4.481477488288396
838,92025,4.340880323372338
839,92026,2.257839934949667
840,92032,2.5635511965562823
841,92033,1.2197405052047448
842,92035,1.6415674059983756
843,92036,5.677444446364535
844,92040,1.7465686977233232
845,92044,1.8681492673217508
846,92046,3.2589220761120092
847,92048,2.228991741137423
848,92049,2.3563886400397123
849,92050,5.126309714515777
850,92051,1.6471951032284278
851,92060,1.4632625504103107
852,92062,2.2110141760594284
853,92063,1.778313821132426
854,92064,1.510570910372757
855,92071,1.5091263926690535
856,92072,2.146929832129835
857,92073,2.2218391735009826
858,92075,2.062893543061147
859,92077,1.3376695772882794
860,92078,5.991915346710401
861,93001,9.565991576448967
862,93005,7.103655380596854
863,93006,8.109094987009321
864,93007,6.709960424271282
865,93008,9.611229461693137
866,93010,9.307990465856522
867,93013,6.220033968317304
868,93014,10.07747920063174
869,93027,9.414150776126858
870,93029,7.938300783242908
871,93030,9.197485516760613
872,93031,7.596069224010941
873,93032,4.102965216468517
874,93045,4.627271364855743
875,93046,5.728935051294953
876,93047,8.49582126650517
877,93048,7.342978668646792
878,93049,3.5076100545113613
879,93050,5.071631279762715
880,93051,5.089185697579487
881,93053,7.850908666175981
882,93055,7.427997153466964
883,93057,5.7496357405120335
884,93059,9.590094195565575
885,93061,5.770657467697206
886,93062,3.50319348932431
887,93063,8.060972321725025
888,93064,5.771219379891983
889,93066,9.199374268149075
890,93070,6.44773846285196
891,93071,7.866017397777723
892,93072,9.42987955396516
893,93073,4.4615444375539575
894,93077,5.122584306018447
895,93078,5.7352206091958
896,93079,8.13817469696939
897,94002,5.654164431779989
898,94003,4.8837766287212885
899,94004,5.273073769161204
900,94011,5.609244641217198
901,94015,2.4353370778175236
902,94016,2.7328879930392973
903,94017,6.2142891646345095
904,94018,2.723408477659187
905,94019,4.7311100222706965
906,94021,4.254186519585179
907,94022,3.1829623233633204
908,94028,5.2299158888579464
909,94033,4.661680176280172
910,94034,3.15598775896214
911,94037,5.796282848074745
912,94038,4.383290493238392
913,94041,5.449778096554746
914,94042,3.3844727556237326
915,94043,3.9846426573642715
916,94044,4.133871491734824
917,94046,2.9390301667130503
918,94052,2.6455947600636733
919,94054,6.899035927439642
920,94055,2.0214820811195096
921,94058,2.7815024221742073
922,94059,3.156171509419821
923,94060,2.896051418979301
924,94067,2.4270750961483407
925,94068,2.6330765149364477
926,94069,2.7872132202357895
927,94071,2.920778130144633
928,94073,4.232621020092867
929,94074,7.016212532708371
930,94076,5.5746767911757065
931,94077,4.413000774509904
932,94078,8.06547120263069
933,94079,4.636635933830329
934,94080,2.3533915968236023
935,94081,5.829215287369663
936,95018,6.337946799062033
937,95019,4.182989061986595
938,95063,5.109925347974974
939,95127,3.8665273187425986
940,95176,2.371424589269967
941,95197,2.695226505576823
942,95199,2.073929931267541
943,95203,2.5548624002184877
944,95210,2.7827315480107138
945,95218,3.6362764042668756
946,95219,3.1672935225282237
947,95252,2.8063936902726
948,95268,7.273495468234489
949,95277,5.359946961721261
950,95280,5.552482401575777
951,95306,3.14562461037076
952,95313,1.9871765048808547
953,95323,2.549079857888732
954,95424,4.6626153831133825
955,95427,5.268070687593621
956,95428,2.75234346515062
957,95476,3.7104567124829715
958,95487,4.813651142865711
959,95500,4.214907086835254
960,95539,2.678526971486156
961,95555,3.460456000169407
962,95563,2.1086247707993593
963,95572,4.473100414260953
964,95582,3.808734083687087
965,95585,7.622887790545674
966,95598,2.5865767453589976
967,95607,2.6186591198376608
968,95637,2.603658672618439
969,95680,8.124662199457163
970,97401,12.313480074838065
971,97402,16.909989153420497
972,97404,12.436468990657378
973,97405,14.561731256493438
974,97407,22.829965895928755
975,97408,12.025193074349374
976,97409,17.724341116079376
977,97410,23.48163599483362
978,97411,13.462571238059622
979,97412,18.939800076418056
980,97413,18.260352907880385
981,97414,20.16743438347188
982,97415,15.77522051851047
983,97416,16.775113544000263
984,97418,10.588221395195454
985,97420,12.017280676847081
986,97422,16.855723894798384
