,CODE_INSEE,TX_RSA
0,01004,2.593516209476309
1,01033,0.0
2,01053,3.0534351145038165
3,01173,1.2044518981552066
4,01283,2.724394702813573
5,02168,4.296021711789236
6,02173,6.145815793904698
7,02408,6.142466634507156
8,02691,6.252787275159803
9,02722,4.542586750788644
10,02738,5.432520808561236
11,02810,2.6674025018395877
12,03095,3.5147302740699784
13,03185,5.16366084200488
14,03190,4.51586655817738
15,03310,5.9918894314325915
16,03321,2.101161369193154
17,04070,3.6269744835965976
18,04112,3.69408498634308
19,05023,1.8150537634408603
20,05061,2.445286709866732
21,06004,1.8123535938848478
22,06012,1.0656279855956492
23,06027,1.6690229343386744
24,06029,2.5884009313911305
25,06030,2.037568421306455
26,06033,1.3220861383729419
27,06069,1.6846575125009922
28,06079,1.7682166399429895
29,06083,1.6713861454520342
30,06084,1.0411297804350068
31,06085,1.3711292558927746
32,06088,2.6633962419526083
33,06104,1.1393306432470922
34,06123,1.3531086352932906
35,06149,1.737047020065888
36,06152,0.900562851782364
37,06155,2.598230353929214
38,06157,1.4730571351204984
39,06161,1.5353323272751132
40,07010,3.46283267054145
41,07019,4.124219520210319
42,07102,0.7481069245506797
43,07324,1.9404288347724847
44,08105,6.687774618764538
45,08409,7.84027270513757
46,09225,5.8054226475279105
47,10081,5.390047893497848
48,10323,5.480589578575877
49,10333,2.6399155227032733
50,10362,3.291402629338882
51,10387,5.297476156491274
52,11069,5.739610262649085
53,11076,4.009311950336265
54,11203,5.130730659025788
55,11206,4.500298032982316
56,11262,4.541133455210238
57,12145,2.410782939074585
58,12176,1.4645231882838146
59,12202,2.1282786714885478
60,12300,2.780820763461701
61,13001,2.1715023652110443
62,13002,1.2649266059376032
63,13004,3.950673669787623
64,13005,2.378324568806942
65,13007,1.3856231105139403
66,13014,2.7315914489311166
67,13015,0.9485464719530503
68,13026,2.451038575667656
69,13027,2.2574933603136462
70,13028,2.9396713481548873
71,13039,2.0265909384277787
72,13041,2.467057805136097
73,13047,2.5873461155032107
74,13054,3.1257594167679223
75,13056,3.368058437785341
76,13063,2.999622213826974
77,13071,1.5965028984130003
78,13075,1.5364916773367476
79,13077,5.570356018406394
80,13081,1.6117156180970302
81,13097,1.6207334378967808
82,13100,2.0923885575659558
83,13103,2.440256545422597
84,13106,2.885924312551048
85,13108,3.712954836967528
86,13110,1.7525676057665127
87,13117,2.0564395076553588
88,13201,9.234404061730258
89,13202,7.706569931479241
90,13203,10.107866458863096
91,13204,4.929940774675499
92,13205,4.616983051581204
93,13206,4.170266420715904
94,13207,2.77578847861583
95,13208,2.1980056276842577
96,13209,2.5436678346550043
97,13210,4.312586839573907
98,13211,3.8915301989786935
99,13212,2.3072863409968005
100,13213,5.726584920427864
101,13214,8.424012327048022
102,13215,8.887893440139129
103,13216,5.750246791707799
104,14047,2.5150522063867085
105,14118,3.8432332896710135
106,14327,2.9755162498910868
107,14341,2.133265340812511
108,14366,4.882370312038587
109,14762,2.0549540109442312
110,15014,3.01972626377505
111,16015,6.832774317201724
112,16102,4.382470119521913
113,17299,4.6540515920665815
114,17300,4.021918531722454
115,17306,3.016632242635069
116,17415,4.095013741656851
117,18033,4.3376554972037615
118,18197,4.1114761046942885
119,18279,5.377755472339111
120,19031,2.2572256799386134
121,19272,2.413049339444594
122,21054,1.7878370025200894
123,21166,3.8102084831056793
124,21171,1.3773618223556419
125,21231,2.4662248279378027
126,21617,2.763281717854393
127,22050,2.7883665113652407
128,22093,0.0
129,22113,2.796780684104628
130,22187,1.6782818944673588
131,22215,2.347133206305214
132,22278,4.178310646353556
133,23096,3.7839069979484843
134,24037,4.598814892110461
135,24053,1.3916314057357781
136,24322,5.199225789227792
137,25031,4.489430044072608
138,25056,2.9171770145082547
139,25388,3.8354006694231146
140,25462,1.5991161249055068
141,25580,2.734739593055815
142,26057,2.7633512983831454
143,26058,2.8385481852315397
144,26198,3.202291735938819
145,26235,2.497036158861885
146,26281,3.323281061519903
147,26362,3.6208682550145963
148,27056,4.313336638572137
149,27229,4.684390254121886
150,27284,3.3977637167374537
151,27375,3.8502788502788503
152,27467,4.467253176930596
153,27681,3.522955764075067
154,27701,4.263951619076782
155,28085,2.545492249468609
156,28088,3.531640773020083
157,28134,5.050895503156809
158,28218,3.7912230589457288
159,28229,3.5861205508853513
160,28280,3.1497683993823986
161,28404,2.7586758355989125
162,29019,3.279929175234179
163,29039,2.183727034120735
164,29046,2.877283844051216
165,29075,0.807899461400359
166,29103,1.2546733413598632
167,29151,4.773679510955422
168,29189,0.8997525680437879
169,29212,0.9124941506785214
170,29232,2.587917758196396
171,29233,1.816372231898482
172,29235,1.0905601116733554
173,2A004,1.4350613509956267
174,2A247,1.702375020760671
175,2B033,2.6337088482992455
176,30007,7.292573161938387
177,30028,5.148428086318326
178,30032,5.587922069786381
179,30189,6.03412787995485
180,30202,4.392414860681114
181,30258,4.181671198647755
182,30341,3.4545141281874567
183,30351,1.9917934689690546
184,31044,1.545147271849348
185,31069,2.2025533303422113
186,31113,1.7517924458570477
187,31149,2.4004518497599547
188,31157,2.5926338043841106
189,31187,1.4136081069573363
190,31395,3.1348967729003805
191,31424,1.699171787336361
192,31446,2.363080344731721
193,31483,5.174958756620648
194,31488,1.5148681503646904
195,31506,1.4877430262045646
196,31555,3.3675109946137343
197,31557,1.8915510718789406
198,31561,1.143832693128468
199,32013,3.373603829496239
200,33003,3.9769946157611353
201,33005,1.2881064834693001
202,33009,2.206664303438497
203,33039,2.7411628964022237
204,33051,1.4851485148514851
205,33056,2.0842544053559022
206,33063,3.3214639437815405
207,33069,2.0021826729348557
208,33075,1.8132113367551888
209,33119,4.986048768652189
210,33122,0.8746011109797897
211,33162,2.7917483590486745
212,33167,4.088644562789899
213,33192,1.9020037570444583
214,33199,1.6641452344931922
215,33200,1.742603013251044
216,33243,4.367075870396458
217,33249,3.8193559350836943
218,33281,2.031238856001712
219,33318,2.0843781344032095
220,33366,2.529658060013957
221,33449,1.245785840423824
222,33522,2.1076843637046423
223,33529,2.0208604954367666
224,33550,2.305661484306248
225,34003,4.991436261316369
226,34032,6.547287404278476
227,34057,2.1337890625
228,34108,2.6227923732536684
229,34123,2.210393359797907
230,34129,1.5334460275295823
231,34145,3.7539540378825413
232,34154,1.9918434895679415
233,34157,2.701303184603435
234,34172,3.898344913212285
235,34301,4.302667191006037
236,35024,0.9544098849595228
237,35047,1.1825249096682362
238,35051,0.6846970215679562
239,35055,1.4470531863919502
240,35093,1.4560686147402013
241,35115,2.7034969144872174
242,35210,0.851861316977596
243,35238,3.043608606415608
244,35281,2.315274700084053
245,35288,1.7484868863483525
246,35360,1.5024671508565726
247,36044,3.9962506572780687
248,36088,3.2087358252834943
249,37003,2.2204599524187154
250,37050,1.9433408187942651
251,37109,0.8440865431260309
252,37122,3.2486211173567674
253,37156,1.4532158259891244
254,37195,3.244640122511486
255,37208,1.0515806988352745
256,37214,1.3032581453634084
257,37233,3.005429978532643
258,37261,3.2374233174015186
259,38053,3.0154648254482685
260,38151,3.9413680781758957
261,38158,1.8360333824251351
262,38169,3.041335523686898
263,38185,3.0810203592209726
264,38193,2.6172165715703297
265,38229,0.9866308599451223
266,38317,2.8749401054144705
267,38382,1.5090289177926506
268,38421,2.3150674253644086
269,38474,0.9757383966244726
270,38485,1.5150253891617413
271,38544,3.5897085920971814
272,38553,3.2564088898363797
273,38563,2.561169683707977
274,39198,3.0074236544626287
275,39300,2.9437279509571455
276,39478,1.9937493264360384
277,40046,2.009589620645889
278,40088,5.052947149557565
279,40192,2.7847330310617853
280,40279,2.385745172593752
281,40312,1.5981735159817352
282,41018,4.261597882220197
283,41194,1.8418384589388308
284,41269,2.6676323254270025
285,42044,3.409921247056913
286,42095,3.268164575430406
287,42147,1.6303305415254778
288,42184,1.3365509560051976
289,42186,3.1151211801896737
290,42187,4.29785252866205
291,42189,1.4231205527482726
292,42207,2.779763777275717
293,42218,4.023990959928143
294,42279,0.7292978850361334
295,43157,3.3745722558568043
296,44003,0.0
297,44020,2.0123118307381924
298,44026,0.8432214087351678
299,44035,1.076036513845683
300,44036,3.0315683981960917
301,44047,1.4130638218229459
302,44055,1.6550954624349121
303,44069,1.1655011655011656
304,44109,2.8906143929451162
305,44114,2.0565357617150446
306,44129,1.2074129539498315
307,44131,1.5914236249833533
308,44132,1.5840284937669886
309,44143,2.6973509454009803
310,44154,1.3403854513838573
311,44162,2.7729748422235674
312,44172,1.4453125
313,44184,3.3331904619033335
314,44190,1.5425888665325285
315,44215,0.9785705437879352
316,45004,2.234722971410958
317,45068,4.945928753180661
318,45075,1.3715831160050227
319,45147,2.4255683439551032
320,45155,3.6695937745413008
321,45208,7.710168681281158
322,45232,1.2163454967883012
323,45234,3.050092128379826
324,45284,2.4914461953640785
325,45285,2.869784305290973
326,45302,1.8698441796516956
327,46042,4.0094576919207165
328,47001,4.920181081725042
329,47157,4.002034933016788
330,47323,4.46881798404641
331,48095,1.6729850008241305
332,49007,3.121077405857741
333,49015,1.6725094945953842
334,49018,1.505213588967373
335,49023,0.7275701739280179
336,49050,0.6199685389099657
337,49069,0.5483458234326449
338,49092,0.855459985041137
339,49099,2.008642914108723
340,49125,1.3266696955929125
341,49218,0.7314458667002963
342,49244,0.7274119448698315
343,49246,1.735152614559508
344,49301,0.5508774691115134
345,49307,0.6432301617628328
346,49328,4.088426722525623
347,49331,1.4918574194283112
348,49353,1.644153363351071
349,50041,0.8767405879319237
350,50129,2.388888888888889
351,50218,2.011128775834658
352,50502,2.9922577945176814
353,51108,3.671262261747816
354,51230,3.2729037095849325
355,51454,3.9745697687164308
356,51573,1.1764705882352942
357,51649,4.689689277177944
358,52121,3.618136249715197
359,52448,4.918374146260203
360,53062,0.0
361,53130,2.5096525096525095
362,53147,2.118215092282533
363,54304,4.036278039324287
364,54323,4.771178188899708
365,54329,5.156668671734018
366,54395,4.481905529025948
367,54431,3.563396120326118
368,54528,4.206670035371399
369,54547,4.003066462235851
370,54578,1.6857440166493238
371,55029,2.7293960627293963
372,55545,5.945636623748212
373,56007,2.9133338225581564
374,56078,1.1255411255411256
375,56083,2.544967470340605
376,56098,3.0711017247448082
377,56121,3.9965703686853664
378,56162,1.187475494314681
379,56178,2.3209639874024375
380,56206,1.3056175914791273
381,56260,2.607212475633528
382,57019,2.1025345622119813
383,57160,3.917525773195876
384,57206,3.359414255975881
385,57221,3.12107773408083
386,57227,6.9645508537490715
387,57240,5.031986269308784
388,57306,3.1307317690215672
389,57433,2.344573234984194
390,57463,3.923421140781077
391,57480,3.506118520555479
392,57591,2.610807528840316
393,57606,3.7202092617709743
394,57630,3.669572436695724
395,57631,4.965596882067074
396,57660,4.415562058874161
397,57672,2.7247487776713104
398,57751,5.712677641761643
399,57757,2.5397593275684827
400,58086,3.2813449463236783
401,58194,4.746892997878145
402,59008,5.896134322530262
403,59009,2.575384809487762
404,59011,2.1384733410049863
405,59014,7.192784667418264
406,59017,5.09203440237923
407,59043,1.8823210779335093
408,59112,6.742946982269194
409,59122,5.700595859696541
410,59139,6.894661092454253
411,59152,2.451853050655446
412,59155,3.3831740323649098
413,59163,3.5739746209780905
414,59172,9.674653215636821
415,59178,7.030226700251889
416,59179,5.3608637999621145
417,59183,4.951175117053793
418,59220,3.1062517521726942
419,59249,8.373838151274835
420,59271,5.438474266306715
421,59273,2.588214221744582
422,59279,2.778846153846154
423,59286,3.3275307980717725
424,59291,8.419102511321531
425,59295,2.499883400960776
426,59299,3.851318687221357
427,59324,8.042130130918396
428,59328,1.8409345726789397
429,59350,4.567265354164967
430,59360,3.890613052669455
431,59367,2.8535240649679627
432,59368,2.918811694138762
433,59378,1.926612631742497
434,59383,5.086461408688317
435,59386,2.3419429452582885
436,59392,8.11514827678333
437,59410,3.974593398133
438,59421,1.3154893164017947
439,59426,0.9918319719953326
440,59491,6.268372129975372
441,59507,3.6056191467221645
442,59508,1.3146100985957574
443,59512,10.142282709557685
444,59526,3.7761973692491657
445,59527,2.0701142131979697
446,59544,3.2747390024092082
447,59560,3.632995005638795
448,59569,5.809208009182503
449,59574,4.715661262447536
450,59599,6.401487141566017
451,59606,5.911943880376593
452,59616,4.947941541694527
453,59636,1.2422360248447204
454,59646,1.8750915572049418
455,59648,3.615368753866245
456,59650,4.448459397431515
457,60057,5.276069257297259
458,60141,1.3071895424836601
459,60157,2.651029861042673
460,60159,3.659295007338491
461,60175,5.707154275457834
462,60176,1.2458581842279655
463,60395,2.9560695223758042
464,60414,5.225062203121466
465,60463,4.732191883392402
466,60471,5.214882757600414
467,60509,3.571136047178311
468,60612,1.5059186103523148
469,61001,5.222841225626741
470,61006,5.158069883527454
471,61169,4.7441292249219496
472,62041,4.983056632292352
473,62048,7.044990768632786
474,62065,6.088979684485302
475,62108,3.8339558813165127
476,62119,6.732275557340832
477,62160,7.028918138670059
478,62178,6.2342540424167465
479,62186,5.0234317191482365
480,62193,6.553828252898756
481,62215,3.7958420929689325
482,62250,3.6624809741248097
483,62318,3.607915324436263
484,62413,5.277642868706492
485,62427,5.637537468296057
486,62498,7.569632341238262
487,62510,6.376482052947864
488,62516,5.064948142181049
489,62525,4.472466660618706
490,62548,2.43536905207943
491,62570,5.060283375869049
492,62587,4.559717591684644
493,62617,4.34818618519132
494,62643,3.412308150797198
495,62758,3.570153516601214
496,62765,7.793262075497226
497,63032,1.9189765458422177
498,63075,1.7411052233156699
499,63113,3.9114298819899087
500,63124,1.8061168487751336
501,63164,2.103232030873131
502,63178,2.934826609094589
503,63284,1.398479153920112
504,63300,3.039624608967675
505,63430,5.005486621085507
506,64024,1.82640191117162
507,64102,2.9846958694463965
508,64122,2.409069437883798
509,64129,2.991252733520775
510,64260,2.1050715845668524
511,64348,1.9440705847166142
512,64422,3.24784724822164
513,64430,2.6796822662455737
514,64445,4.065862828990017
515,64483,2.398353792663024
516,65286,3.2489356934797224
517,65440,4.812370538079868
518,66008,3.6501974381200037
519,66037,4.971145919208573
520,66136,6.962499375821834
521,66171,3.796023213776044
522,66172,2.307428375364556
523,67043,4.949394488972094
524,67046,2.631998723879407
525,67130,1.975540921919097
526,67180,2.176559239508463
527,67204,2.550156041016496
528,67218,1.486183719193428
529,67267,1.6317397948046277
530,67348,1.232378756982002
531,67365,2.6658203744842908
532,67437,2.562505560992971
533,67447,4.756380510440835
534,67462,2.508830251402452
535,67482,3.6538228824840013
536,68063,1.2364894076956334
537,68066,2.684320960856667
538,68112,2.803317108346854
539,68154,2.239466339936015
540,68166,1.7004978935273842
541,68224,5.305958352749833
542,68271,1.486753657572163
543,68278,1.2084592145015105
544,68297,2.59715729328989
545,68375,1.4872042491549977
546,68376,2.3887685967730667
547,69019,0.0
548,69027,1.2856393213223718
549,69029,2.344558650073418
550,69034,1.8964040104661124
551,69069,1.1114123068582271
552,69081,1.355511151914457
553,69089,1.169178757571489
554,69091,4.190237797246558
555,69149,1.849807787462414
556,69152,3.743984600577478
557,69199,5.121795553664503
558,69202,1.1948028348173723
559,69204,1.4940849318942357
560,69243,3.383103383103383
561,69244,1.4441404673274432
562,69256,5.0606146038906115
563,69259,5.319148936170213
564,69264,3.866294055403315
565,69266,3.6144659878682845
566,69273,1.004524886877828
567,69275,2.744563317250542
568,69277,0.5654154232762683
569,69282,1.6399318935388474
570,69283,1.4030423866489439
571,69286,3.838464614154338
572,69290,2.7766355746964746
573,69381,3.0934859634777867
574,69382,1.5956749672346
575,69383,2.3853986475860984
576,69384,2.114106094745334
577,69385,2.100831832257281
578,69386,1.6764200320605673
579,69387,2.5942181791432706
580,69388,3.108546446032343
581,69389,2.947501331702409
582,70285,0.0
583,70550,4.20353982300885
584,71014,2.7389014296463507
585,71076,3.0889657619301047
586,71153,2.602866389274156
587,71270,2.877697841726619
588,71306,3.5656049570605504
589,72003,4.000720850603712
590,72154,1.9390211286440224
591,72181,3.325731395072265
592,72264,2.4631751227495906
593,73008,1.5909243471839967
594,73011,2.2329223768453357
595,73065,2.790271389534785
596,73179,0.7864028411973617
597,74010,1.069143739560682
598,74012,2.7945788530465947
599,74042,1.2214467005076142
600,74081,2.045840905094085
601,74133,2.74037103305396
602,74208,0.7980187121629059
603,74224,1.0230179028132993
604,74225,1.1574224591976072
605,74243,1.648197503156123
606,74256,0.6588761810044754
607,74281,1.9133387041086432
608,75101,1.672199680314767
609,75102,2.349282296650718
610,75103,2.1398211930235966
611,75104,2.157504984334947
612,75105,1.524214103653356
613,75106,1.3527980535279804
614,75107,1.3374345396850118
615,75108,1.477939578352532
616,75109,2.0031903282679875
617,75110,3.021953702474218
618,75111,2.879782874054677
619,75112,2.230284541255631
620,75113,2.749603237799219
621,75114,2.1535112235591773
622,75115,1.875814081031055
623,75116,1.4835207771052108
624,75117,2.312180192243317
625,75118,3.562410043384059
626,75119,3.665481378499051
627,75120,3.54060485971381
628,76057,2.6560649636271356
629,76108,1.1090171064076544
630,76114,5.123937987212052
631,76157,4.611804527184261
632,76165,4.915336236090953
633,76216,5.30880670987419
634,76217,6.231086657496561
635,76231,8.598292713101571
636,76259,4.205782951558393
637,76322,2.6227722001712195
638,76351,5.023303378843001
639,76410,4.822148881554822
640,76447,2.3123238534460673
641,76451,1.6392572944297084
642,76484,4.094157208911307
643,76498,3.8554216867469884
644,76540,4.154523582550275
645,76575,3.12838238888307
646,76681,3.8149490764716036
647,76758,2.5718863310565814
648,77014,2.354889817081953
649,77053,1.7174608519952852
650,77058,1.4244493955221154
651,77083,1.9408170600215646
652,77108,2.3544621883933936
653,77118,1.1613006567355437
654,77122,1.7021846937407852
655,77131,2.951880307319046
656,77152,4.007327684909549
657,77186,1.9279860271395943
658,77243,1.9853905225697694
659,77251,1.5123015574448875
660,77258,1.9142857142857141
661,77284,3.16779109308796
662,77285,3.583781706379708
663,77288,4.748701039168665
664,77294,1.9517334805077515
665,77296,2.3711398407948963
666,77305,5.493417796694051
667,77307,0.0
668,77316,1.2444735549369577
669,77333,3.6770889075758735
670,77337,2.4753775443204202
671,77350,1.2444050956667159
672,77373,1.539195167827907
673,77379,2.2796352583586628
674,77390,1.5308341306427764
675,77407,1.4993664648739968
676,77445,2.144477054429029
677,77468,2.4946827366182203
678,77479,1.6732948150371427
679,77487,1.2655939251491592
680,77514,2.4808145277714457
681,78005,2.1268496931055814
682,78015,1.1633143200240168
683,78029,1.76017601760176
684,78073,0.8123101307621186
685,78123,2.0416975080187516
686,78124,1.2694594775172046
687,78126,1.073166078412668
688,78138,1.407364565259302
689,78146,0.9916371930056523
690,78158,0.0
691,78165,1.23043774098435
692,78172,2.0113820230988115
693,78190,0.7215750953509947
694,78208,1.3858267716535433
695,78242,1.503369621565578
696,78297,1.5855830684874097
697,78311,1.4338589779478088
698,78335,3.0915576694411415
699,78358,0.887236469643838
700,78361,4.740513329872006
701,78362,2.625660082143556
702,78372,0.89550395256917
703,78383,0.8041135605273234
704,78418,1.0719754977029097
705,78423,1.053782380272708
706,78440,3.7661624786533303
707,78481,1.2008461921353908
708,78490,1.5245552054489322
709,78498,2.0273884668877717
710,78517,0.9575104727707959
711,78545,1.447193402500665
712,78551,0.0
713,78586,2.197548444204976
714,78621,2.9094033881659707
715,78624,1.2361251261352169
716,78640,0.7623888182973316
717,78642,1.3096231623547538
718,78646,1.0039365493466261
719,78650,0.8181760966706527
720,78686,0.7192014384028768
721,78688,0.6944444444444444
722,79049,1.7367693017060302
723,79191,3.1052515032278944
724,79202,2.6005649167234828
725,79329,0.0
726,80001,5.979255643685174
727,80016,4.2304593070104755
728,80021,4.683828520703879
729,81004,3.154992852767
730,81065,4.030166202324911
731,81099,3.007715443964954
732,81105,3.8278649548264383
733,81140,2.27546017944686
734,81163,4.683910915809448
735,82033,2.9259896729776247
736,82112,2.6919242273180455
737,82121,3.4813353066929777
738,83023,4.336690144944408
739,83042,2.2068847989093388
740,83047,1.673228346456693
741,83049,2.4770240700218817
742,83050,3.8637519064565327
743,83061,3.125
744,83062,2.622781182838494
745,83069,2.509534431891775
746,83073,3.397488027469052
747,83090,2.6638446942052254
748,83098,2.1172797346082546
749,83107,1.8735527331415338
750,83112,1.7600544171413997
751,83115,1.9186712485681559
752,83116,1.9655571106919005
753,83118,2.4370755093887335
754,83123,2.113821138211382
755,83126,3.691191191191191
756,83129,2.4460081025922205
757,83130,2.699793703471163
758,83137,4.501811541525882
759,83144,1.7961815441299613
760,83148,3.4013605442176873
761,84003,3.439824945295405
762,84007,5.54389094983736
763,84019,3.5841232227488153
764,84031,3.7373273517255994
765,84035,2.8940355091775833
766,84054,2.1368621595180475
767,84080,1.7197304206367652
768,84087,3.547840520073308
769,84088,1.7255717255717258
770,84089,2.7968596663395484
771,84092,3.223046206503138
772,84129,3.6670235546038543
773,84141,1.8474109601207922
774,85047,1.0377266996411598
775,85092,2.9638590654770907
776,85109,0.8146384258679032
777,85146,0.0
778,85191,2.3302435076877805
779,85194,0.0
780,85226,1.1728892470230101
781,86066,4.934045226130653
782,86194,4.915563307698406
783,87085,3.841119727633819
784,87114,0.993437841779074
785,87154,2.526334583110159
786,88160,5.721487082545684
787,88413,5.630642117611058
788,89024,4.4089622913899635
789,89206,5.855949895615866
790,89387,4.684788895315211
791,90010,4.819959711264059
792,91021,2.8907303912121796
793,91027,2.84741025417067
794,91103,2.0318154402895057
795,91114,1.5855701429740152
796,91161,1.739259699717556
797,91174,4.025968962021368
798,91200,2.1006848047381084
799,91201,1.9040682551243366
800,91215,2.9487385505383252
801,91216,1.1712511091393079
802,91223,2.2278016897816038
803,91228,0.0
804,91272,0.500491136161654
805,91286,4.729094895082994
806,91312,1.2136888181456427
807,91326,2.1479570408591826
808,91345,2.1299656001130955
809,91377,1.8708319398815731
810,91386,1.2012012012012012
811,91421,2.2250262881177707
812,91432,1.4786218952582124
813,91434,1.9273996843464536
814,91471,0.8038487302843919
815,91477,1.3515796587261362
816,91521,2.621043627031651
817,91549,2.1653271466843425
818,91570,2.176333637007794
819,91573,0.0
820,91589,1.9023896203432513
821,91645,1.0103660936884922
822,91657,2.761766010008235
823,91661,0.8294403660978167
824,91687,2.7498150709162834
825,91691,1.2263598470495023
826,91692,2.6975563313233897
827,92002,1.3153268339459805
828,92004,2.2913218532474087
829,92007,3.115988073708392
830,92009,1.6218704628350862
831,92012,1.3533659251609464
832,92014,1.19998064547346
833,92019,1.9347473412245388
834,92020,1.3518939900950342
835,92022,1.1647173489278753
836,92023,1.8330784769024562
837,92024,3.08007204846897
838,92025,2.871667234112495
839,92026,1.5357505598453236
840,92032,1.612115290669272
841,92033,0.7610946331635794
842,92035,1.103911687065035
843,92036,3.5879506257061844
844,92040,1.1964763115221106
845,92044,1.245747837027602
846,92046,2.2233072916666665
847,92048,1.4023637325807021
848,92049,1.607640270592917
849,92050,3.483518216707849
850,92051,1.0039595102798164
851,92060,0.9347079037800687
852,92062,1.525366782394445
853,92063,1.1452042174224588
854,92064,0.9508557701931739
855,92071,0.935690653432589
856,92072,1.3442804271068194
857,92073,1.4959390021548151
858,92075,1.3668001009773163
859,92077,0.8469396664629356
860,92078,3.8576416642126956
861,93001,6.506512301013025
862,93005,4.529974341031024
863,93006,5.474575320962045
864,93007,4.293538559075779
865,93008,6.226696495152871
866,93010,5.96405075628362
867,93013,4.037603953236109
868,93014,6.341147608014175
869,93027,6.259580991313235
870,93029,5.178215878179421
871,93030,6.019381289601192
872,93031,4.916128095272675
873,93032,2.6347883530667207
874,93045,3.0505532653504015
875,93046,3.704120440173729
876,93047,5.361609976477617
877,93048,4.976477974830979
878,93049,2.354609929078014
879,93050,3.3578144200268625
880,93051,3.38647463443967
881,93053,5.079753489215153
882,93055,4.994607007411016
883,93057,3.7225607211418077
884,93059,6.219890450735828
885,93061,3.905292479108635
886,93062,2.2938285090114694
887,93063,5.252657162549425
888,93064,3.711558854718982
889,93066,6.252755657533631
890,93070,4.578539563277765
891,93071,4.988631017719931
892,93072,6.12603305785124
893,93073,2.8634604754007738
894,93077,3.313976772126552
895,93078,3.7496606027694814
896,93079,5.195661732375788
897,94002,3.8467673936327795
898,94003,3.3021719920003725
899,94004,3.475068828387886
900,94011,3.582172701949861
901,94015,1.5760346487006738
902,94016,1.8603752937011169
903,94017,4.064150457297436
904,94018,1.7975900441166788
905,94019,3.0183941924567437
906,94021,2.7961623313324098
907,94022,2.1067260814894886
908,94028,3.4490370288615417
909,94033,3.0393471731615636
910,94034,2.1545212574634918
911,94037,3.9935501209352324
912,94038,2.736828611716447
913,94041,3.78231160961774
914,94042,2.2265196257774527
915,94043,2.747296123786216
916,94044,2.6076098134273544
917,94046,1.962087862725721
918,94052,1.683358193053484
919,94054,4.386370320574766
920,94055,1.2712275594371665
921,94058,1.7798636323386168
922,94059,1.972180824639841
923,94060,1.8858436007040482
924,94067,1.5562138025553738
925,94068,1.6724775912047982
926,94069,1.8355150825270345
927,94071,1.8434572378362042
928,94073,2.784574559740842
929,94074,4.595836712625034
930,94076,3.74043431410151
931,94077,2.810512532734755
932,94078,5.3420778059323295
933,94079,3.067894292943492
934,94080,1.5814475556713634
935,94081,3.82013104310741
936,95018,4.1030759459214226
937,95019,2.6780066071554085
938,95063,3.3692951706769216
939,95127,2.6650505546435093
940,95176,1.535532469682546
941,95197,1.7797901909800053
942,95199,1.3407245068969964
943,95203,1.6057696138980755
944,95210,1.7367296045600285
945,95218,2.339518266682033
946,95219,2.0131922495533874
947,95252,1.8306947391328001
948,95268,4.760344504774387
949,95277,3.4847494134389785
950,95280,3.619806116786892
951,95306,2.0244018812623543
952,95313,1.1860330098697853
953,95323,1.7025257249766137
954,95424,2.9720846257117723
955,95427,3.450222253580752
956,95428,1.668142211453334
957,95476,2.4541691306918985
958,95487,3.1114612051988972
959,95500,2.80820359476062
960,95539,1.7268023919908622
961,95555,2.1709699255391164
962,95563,1.3546018483352325
963,95572,2.9526978644538984
964,95582,2.5054384517290527
965,95585,4.840664311195316
966,95598,1.602864224731479
967,95607,1.6451722703377332
968,95637,1.7857142857142856
969,95680,5.145252204075733
970,97401,8.091670339356545
971,97402,11.240340332526735
972,97404,8.204980567151289
973,97405,9.332346653510935
974,97407,14.93495077355837
975,97408,7.967898243488794
976,97409,11.510983152058007
977,97410,15.079848512937314
978,97411,8.925106975549411
979,97412,12.185208798214855
980,97413,12.252799618775317
981,97414,12.9804178768856
982,97415,10.555975468575092
983,97416,11.108868094808342
984,97418,7.086497827949999
985,97420,8.040842373962986
986,97422,10.915819862900458
